2455480.529186	-26.909975	0.971355	1	1
2455480.532970	-26.058843	0.880169	1	1
2455480.536778	-26.244486	0.930093	1	1
2455482.554786	-25.645222	0.707811	1	1
2455484.542056	-27.186795	1.028638	1	1
2455484.545828	-26.136740	1.065413	1	1
2455484.549671	-24.017564	1.016694	1	1
2455485.527184	-25.766756	0.864068	1	1
2455485.532971	-27.967751	0.891412	1	1
2455487.543214	-26.158314	0.808873	1	1
2455487.548897	-23.138260	0.803534	1	1
2455493.544252	-25.229085	0.793201	1	1
2455493.550478	-23.168274	0.810440	1	1
2455495.535877	-22.710575	0.802492	1	1
2455495.541664	-25.642209	0.850836	1	1
2455498.517820	-24.342041	1.327692	1	1
2455498.523445	-24.738223	1.200196	1	1
2455500.544007	-24.476855	0.683673	1	1
2455500.549389	-24.813524	0.744348	1	1
2455501.547102	-24.783974	0.605317	1	1
2455501.552738	-26.031797	0.578445	1	1
2455505.514789	-24.965633	0.688526	1	1
2455505.520425	-25.963370	0.681455	1	1
2455507.517142	-27.398443	0.529962	1	1
2455507.522824	-26.516546	0.540417	1	1
2455509.518050	-26.509772	0.760523	1	1
2455509.523524	-26.058801	0.709529	1	1
2455511.516449	-28.045351	0.796997	1	1
2455511.521935	-25.840348	0.793324	1	1
2455513.504562	-26.063860	0.836669	1	1
2455513.510244	-26.656020	0.882170	1	1
2455514.505835	-28.058961	0.671812	1	1
2455514.511356	-26.642215	0.683432	1	1
2455519.503938	-24.641989	1.033370	1	1
2455519.508811	-25.135445	0.996146	1	1
2455523.508036	-23.856297	0.829835	1	1
2455523.513036	-22.994255	0.865769	1	1
2455524.521481	-24.709671	0.667948	1	1
2455524.526446	-24.308004	0.678388	1	1
2455653.900831	-25.612029	0.744608	1	1
2455653.906410	-24.161106	0.736194	1	1
2455654.900357	-24.436787	0.814117	1	1
2455654.905936	-24.084025	0.731415	1	1
2455657.909222	-24.104658	0.605709	1	1
2455657.914813	-23.667872	0.631733	1	1
2455659.907949	-23.898066	0.769486	1	1
2455659.913540	-23.238369	0.803020	1	1
2455660.901884	-24.754074	0.502349	1	1
2455662.902485	-24.200224	0.948916	1	1
2455662.908180	-24.067169	0.909242	1	1
2455663.839263	-26.097182	1.737212	1	1
2455672.897729	-25.596039	0.653920	1	1
2455672.902775	-25.939332	0.601277	1	1
2455675.905453	-25.957415	0.422700	1	1
2455679.879903	-24.345286	0.504578	1	1
2455679.885123	-25.711920	0.513702	1	1
2455712.893679	-25.516104	0.560355	1	1
2455715.864679	-22.931541	1.363467	1	1
2455715.867376	-28.616863	1.418842	1	1
2455715.869992	-25.093281	1.436778	1	1
2455715.872747	-24.781614	1.484829	1	1
2455727.859452	-23.690321	1.056398	1	1
2455727.863145	-25.870346	1.033327	1	1
2455727.866953	-25.899190	1.119485	1	1
2455735.809170	-25.001888	0.526032	1	1
2455754.777241	-23.310355	1.091349	1	1
2455755.755721	-27.691015	0.768792	1	1
2455769.736300	-23.807786	0.677532	1	1
2455769.742075	-25.737885	0.770313	1	1
2455776.628483	-24.967384	0.712348	1	1
2455782.624998	-26.013016	0.761072	1	1
2455784.737667	-26.498015	0.545366	1	1
2455801.526698	-24.288917	1.273141	1	1
2455801.531628	-26.351823	1.177162	1	1
2455804.632333	-26.712023	1.120566	1	1
2455804.637669	-26.500980	1.032150	1	1
2455807.626267	-25.803456	0.965710	1	1
2455807.631162	-27.246843	0.886584	1	1
2455810.581550	-26.536934	0.754194	1	1
2455810.586723	-26.643570	0.797392	1	1
2455816.587002	-27.268074	0.959785	1	1
2455816.590578	-24.693999	0.889883	1	1
2455816.594154	-25.997669	0.876464	1	1
2455834.622073	-25.259445	0.577372	1	1
2455834.627593	-25.841078	0.576524	1	1
2455836.585712	-26.404099	0.680522	1	1
2455836.591440	-25.180084	0.679136	1	1
2455839.585007	-23.458640	0.910132	1	1
2455839.590794	-25.200869	0.919769	1	1
2455842.549547	-22.047028	1.066299	1	1
2455842.555033	-25.918735	0.873203	1	1
2455845.575633	-25.259730	1.067738	1	1
2455845.581258	-25.817378	0.922401	1	1
2455870.498785	-26.611150	0.730627	1	1
2455870.504422	-27.219360	0.718479	1	1
2455874.532217	-26.523893	1.027595	1	1
2455874.537437	-24.043101	1.390676	1	1
2455878.549549	-26.332169	1.360956	1	1
2455878.554965	-27.171511	1.321422	1	1
2456020.892743	-26.398556	0.800504	1	1
2456020.898160	-24.498061	0.781449	1	1
2456022.889397	-25.350339	0.994688	1	1
2456022.894884	-26.468069	1.113054	1	1
2456024.891353	-25.969708	0.857313	1	1
2456024.897048	-25.325267	0.814076	1	1
2456028.922257	-26.626536	0.690565	1	1
2456029.892891	-27.734634	1.086998	1	1
2456029.898354	-24.980386	1.038533	1	1
2456031.852968	-23.499732	0.817617	1	1
2456052.857065	-27.077636	0.812636	1	1
2456052.862482	-25.515691	0.787680	1	1
2456053.851639	-27.718607	0.874947	1	1
2456053.857114	-24.875823	0.828685	1	1
2456054.839916	-26.614037	0.533012	1	1
2456055.886865	-26.560052	0.509706	1	1
2456056.818146	-25.035898	0.893302	1	1
2456056.823714	-25.575505	0.813986	1	1
2456078.843392	-24.518196	0.647558	1	1
2456078.849075	-24.174693	0.632973	1	1
2456081.832748	-22.774279	0.796018	1	1
2456081.838651	-23.542613	0.647447	1	1
2456085.820521	-24.535394	0.878497	1	1
2456085.826250	-25.784214	0.917873	1	1
2456088.742747	-24.555140	0.549399	1	1
2456092.900369	-25.520468	0.628826	1	1
2456115.815540	-24.478774	0.776191	1	1
2456118.809984	-25.405570	0.512854	1	1
