#epoch value error jitter_flag offset_flag subset_flag
  59343.097921       0.375      10.978     1   1   -1
  59343.098626       1.969      11.259     1   1   -1
  59345.087496       7.218      10.629     1   1   -1
  59345.088908       4.390      11.259     1   1   -1
  59345.089615       4.616      10.911     1   1   -1
  59347.165174       -1.619     10.181     1   1   -1
  59347.165880       -0.660     10.507     1   1   -1
  59347.166589       -1.100     10.936     1   1   -1
  59349.156919       -0.415     10.301     1   1   -1
  59349.159037       -5.982     10.984     1   1   -1
  59349.159743       -1.584     10.675     1   1   -1
  59351.095299       3.443      11.063     1   1   -1
  59351.096005       2.404      11.055     1   1   -1
  59351.097417       2.901      10.571     1   1   -1
  59352.132027       2.436      10.953     1   1   -1
  59352.134142       -4.019     10.076     1   1   -1
  59352.134848       -0.549     10.905     1   1   -1
  59358.106134       0.914      10.373     1   1   -1
  59358.106840       1.498      10.220     1   1   -1
  59358.108959       -0.296     10.569     1   1   -1
  59359.054266       3.743      9.541      1   1   -1
  59359.056384       2.177      10.403     1   1   -1
  59359.057090       4.065      9.812      1   1   -1
  59360.145042       0.832      9.765      1   1   -1
  59360.146454       -2.788     10.380     1   1   -1
  59360.147195       -1.952     10.251     1   1   -1
  59332.189797       -2.497     16.461     2   2   -1
  59332.197387       1.571      16.852     2   2   -1
  59332.200011       0.448      16.516     2   2   -1
  59334.234566       0.252      17.414     2   2   -1
  59334.237103       0.446      17.646     2   2   -1
  59334.239600       2.968      17.242     2   2   -1
  59335.326035       -10.183    16.660     2   2   -1
  59335.330868       -9.470     16.676     2   2   -1
  59335.333272       -8.920     16.813     2   2   -1
  59336.173315       0.814      16.014     2   2   -1
  59336.175692       -2.135     16.374     2   2   -1
  59336.181796       -2.730     16.453     2   2   -1
  59337.233449       3.346      16.728     2   2   -1
  59337.235931       1.351      16.459     2   2   -1
  59337.244221       -0.105     16.878     2   2   -1
  59338.188239       -2.016     17.219     2   2   -1
  59338.190732       -1.631     17.457     2   2   -1
  59338.193250       -6.034     17.259     2   2   -1
  59339.264851       -1.428     16.827     2   2   -1
  59339.274735       -1.522     17.387     2   2   -1
  59339.345059       -12.142    16.655     2   2   -1
  59341.205674       -7.301     16.791     2   2   -1
  59341.213678       -3.534     16.523     2   2   -1
  59341.216302       -1.400     17.041     2   2   -1
  59342.213085       0.105      16.697     2   2   -1
  59342.215868       -0.529     16.884     2   2   -1
  59342.218582       -0.244     16.706     2   2   -1
  59345.350049       -4.804     16.817     2   2   -1
  59345.352391       -1.751     16.857     2   2   -1
  59345.358459       -0.818     16.548     2   2   -1
  59346.170515       5.184      16.109     2   2   -1
  59346.172885       4.707      16.710     2   2   -1
  59346.177612       6.463      16.657     2   2   -1
  59347.291118       -2.871     16.894     2   2   -1
  59347.296123       -1.923     17.010     2   2   -1
  59347.311002       -0.522     16.997     2   2   -1
  59348.287651       -4.897     16.766     2   2   -1
  59348.290178       -4.090     16.520     2   2   -1
  59348.292681       -6.541     16.561     2   2   -1
  59349.121628       3.660      17.550     2   2   -1
  59349.126921       1.479      17.893     2   2   -1
  59349.129550       1.128      17.892     2   2   -1
  59350.304057       -4.887     16.678     2   2   -1
  59350.306325       -5.162     16.624     2   2   -1
  59350.313185       -3.474     16.838     2   2   -1
  59351.202848       0.959      17.315     2   2   -1
  59351.209430       1.131      17.019     2   2   -1
  59351.214571       2.032      17.094     2   2   -1
  59352.100400       3.142      18.124     2   2   -1
  59352.102986       0.878      17.829     2   2   -1
  59352.111932       2.494      17.546     2   2   -1
  59353.256297       1.516      17.084     2   2   -1
  59353.261287       3.499      17.033     2   2   -1
  59353.273571       0.185      17.089     2   2   -1
  59354.281496       6.137      16.988     2   2   -1
  59354.290542       4.825      17.014     2   2   -1
  59354.297835       7.380      17.022     2   2   -1
  59355.149128       3.061      17.254     2   2   -1
  59355.151962       3.531      17.382     2   2   -1
  59355.159002       3.870      17.283     2   2   -1
  59356.201900       -0.302     17.445     2   2   -1
  59356.211845       2.075      16.947     2   2   -1
  59356.217239       -2.803     17.257     2   2   -1
  59357.255224       0.585      17.373     2   2   -1
  59357.265503       -1.155     17.547     2   2   -1
  59357.277188       0.363      17.496     2   2   -1
  59358.119845       -5.753     16.999     2   2   -1
  59358.129676       -6.695     16.561     2   2   -1
  59358.137335       -7.033     16.512     2   2   -1
  59359.215201       1.277      16.688     2   2   -1
  59359.265786       3.359      17.498     2   2   -1
  59359.269109       3.121      17.125     2   2   -1
  59333.170022       1.308      14.359     3   3   -1
  59333.173022       -0.679     14.063     3   3   -1
  59333.174022       0.101      13.892     3   3   -1
  59334.195022       -0.788     14.532     3   3   -1
  59334.199022       -3.574     13.919     3   3   -1
  59334.200022       -4.527     14.111     3   3   -1
  59335.191022       -4.309     14.056     3   3   -1
  59335.193022       -0.590     14.287     3   3   -1
  59335.194022       -2.120     14.013     3   3   -1
  59336.256022       2.562      15.152     3   3   -1
  59336.258022       2.264      14.574     3   3   -1
  59336.260022       -0.598     14.881     3   3   -1
  59337.143022       2.229      15.094     3   3   -1
  59337.145022       -0.787     14.267     3   3   -1
  59337.146022       -0.104     14.491     3   3   -1
  59338.236022       0.940      14.663     3   3   -1
  59338.238022       -0.184     14.827     3   3   -1
  59338.240022       -0.990     14.799     3   3   -1
  59339.159022       -2.138     14.003     3   3   -1
  59339.160022       -2.744     14.095     3   3   -1
  59339.161022       -2.143     14.454     3   3   -1
  59340.160022       0.995      14.068     3   3   -1
  59340.162022       2.088      14.501     3   3   -1
  59340.165022       4.374      14.095     3   3   -1
  59341.153022       -1.845     14.363     3   3   -1
  59341.154022       0.493      13.950     3   3   -1
  59341.155022       0.000      14.086     3   3   -1
  59343.263022       -2.792     15.007     3   3   -1
  59343.268022       -4.578     15.253     3   3   -1
  59343.271022       -5.694     14.661     3   3   -1
  59344.197022       1.170      14.096     3   3   -1
  59344.199022       -2.046     14.410     3   3   -1
  59344.200022       -0.349     14.249     3   3   -1
  59345.303022       0.734      14.927     3   3   -1
  59345.305022       4.507      14.752     3   3   -1
  59345.309022       2.028      14.307     3   3   -1
  59346.243022       7.311      15.061     3   3   -1
  59346.244022       4.374      14.950     3   3   -1
  59346.247022       7.110      15.422     3   3   -1
  59347.181022       -0.627     14.126     3   3   -1
  59347.182022       0.374      14.067     3   3   -1
  59347.183022       0.997      14.131     3   3   -1
  59348.175022       1.233      14.401     3   3   -1
  59348.176022       3.307      14.308     3   3   -1
  59348.177022       3.634      14.540     3   3   -1
  59349.164022       2.961      14.625     3   3   -1
  59349.166022       4.383      14.048     3   3   -1
  59349.167022       2.884      14.475     3   3   -1
  59350.332022       -1.067     14.119     3   3   -1
  59350.334022       2.681      14.526     3   3   -1
  59350.335022       3.862      14.871     3   3   -1
  59351.292022       -0.425     15.107     3   3   -1
  59351.293022       -2.184     15.053     3   3   -1
  59351.294022       -0.610     14.844     3   3   -1
  59352.321022       -2.715     15.498     3   3   -1
  59352.323022       -4.628     15.246     3   3   -1
  59352.325022       -1.709     15.205     3   3   -1
  59353.239022       0.548      14.617     3   3   -1
  59353.241022       0.949      14.050     3   3   -1
  59353.242022       0.708      14.459     3   3   -1
  59355.273022       -7.258     14.219     3   3   -1
  59355.277022       -1.626     14.089     3   3   -1
  59355.281022       2.172      15.551     3   3   -1
  59356.227022       -5.542     13.917     3   3   -1
  59356.230022       -1.567     13.930     3   3   -1
  59356.232022       -2.034     13.636     3   3   -1
  59357.201022       3.572      14.315     3   3   -1
  59357.202022       8.097      14.160     3   3   -1
  59357.205022       1.509      14.541     3   3   -1
  59358.219022       -3.110     14.277     3   3   -1
  59358.220022       -1.470     14.113     3   3   -1
  59358.223022       -1.564     14.194     3   3   -1
  59359.157022       11.601     14.936     3   3   -1
  59359.158022       12.690     14.733     3   3   -1
  59359.159022       13.225     14.762     3   3   -1
