#epoch value error jitter_flag offset_flag subset_flag
  59333.170022       1.308      14.359     0   0   -1
  59333.173022       -0.679     14.063     0   0   -1
  59333.174022       0.101      13.892     0   0   -1
  59334.195022       -0.788     14.532     0   0   -1
  59334.199022       -3.574     13.919     0   0   -1
  59334.200022       -4.527     14.111     0   0   -1
  59335.191022       -4.309     14.056     0   0   -1
  59335.193022       -0.590     14.287     0   0   -1
  59335.194022       -2.120     14.013     0   0   -1
  59336.256022       2.562      15.152     0   0   -1
  59336.258022       2.264      14.574     0   0   -1
  59336.260022       -0.598     14.881     0   0   -1
  59337.143022       2.229      15.094     0   0   -1
  59337.145022       -0.787     14.267     0   0   -1
  59337.146022       -0.104     14.491     0   0   -1
  59338.236022       0.940      14.663     0   0   -1
  59338.238022       -0.184     14.827     0   0   -1
  59338.240022       -0.990     14.799     0   0   -1
  59339.159022       -2.138     14.003     0   0   -1
  59339.160022       -2.744     14.095     0   0   -1
  59339.161022       -2.143     14.454     0   0   -1
  59340.160022       0.995      14.068     0   0   -1
  59340.162022       2.088      14.501     0   0   -1
  59340.165022       4.374      14.095     0   0   -1
  59341.153022       -1.845     14.363     0   0   -1
  59341.154022       0.493      13.950     0   0   -1
  59341.155022       0.000      14.086     0   0   -1
  59343.263022       -2.792     15.007     0   0   -1
  59343.268022       -4.578     15.253     0   0   -1
  59343.271022       -5.694     14.661     0   0   -1
  59344.197022       1.170      14.096     0   0   -1
  59344.199022       -2.046     14.410     0   0   -1
  59344.200022       -0.349     14.249     0   0   -1
  59345.303022       0.734      14.927     0   0   -1
  59345.305022       4.507      14.752     0   0   -1
  59345.309022       2.028      14.307     0   0   -1
  59346.243022       7.311      15.061     0   0   -1
  59346.244022       4.374      14.950     0   0   -1
  59346.247022       7.110      15.422     0   0   -1
  59347.181022       -0.627     14.126     0   0   -1
  59347.182022       0.374      14.067     0   0   -1
  59347.183022       0.997      14.131     0   0   -1
  59348.175022       1.233      14.401     0   0   -1
  59348.176022       3.307      14.308     0   0   -1
  59348.177022       3.634      14.540     0   0   -1
  59349.164022       2.961      14.625     0   0   -1
  59349.166022       4.383      14.048     0   0   -1
  59349.167022       2.884      14.475     0   0   -1
  59350.332022       -1.067     14.119     0   0   -1
  59350.334022       2.681      14.526     0   0   -1
  59350.335022       3.862      14.871     0   0   -1
  59351.292022       -0.425     15.107     0   0   -1
  59351.293022       -2.184     15.053     0   0   -1
  59351.294022       -0.610     14.844     0   0   -1
  59352.321022       -2.715     15.498     0   0   -1
  59352.323022       -4.628     15.246     0   0   -1
  59352.325022       -1.709     15.205     0   0   -1
  59353.239022       0.548      14.617     0   0   -1
  59353.241022       0.949      14.050     0   0   -1
  59353.242022       0.708      14.459     0   0   -1
  59355.273022       -7.258     14.219     0   0   -1
  59355.277022       -1.626     14.089     0   0   -1
  59355.281022       2.172      15.551     0   0   -1
  59356.227022       -5.542     13.917     0   0   -1
  59356.230022       -1.567     13.930     0   0   -1
  59356.232022       -2.034     13.636     0   0   -1
  59357.201022       3.572      14.315     0   0   -1
  59357.202022       8.097      14.160     0   0   -1
  59357.205022       1.509      14.541     0   0   -1
  59358.219022       -3.110     14.277     0   0   -1
  59358.220022       -1.470     14.113     0   0   -1
  59358.223022       -1.564     14.194     0   0   -1
  59359.157022       11.601     14.936     0   0   -1
  59359.158022       12.690     14.733     0   0   -1
  59359.159022       13.225     14.762     0   0   -1
