#epoch value error jitter_flag offset_flag subset_flag
  59332.189797       -2.497     16.461     0   0   -1
  59332.197387       1.571      16.852     0   0   -1
  59332.200011       0.448      16.516     0   0   -1
  59334.234566       0.252      17.414     0   0   -1
  59334.237103       0.446      17.646     0   0   -1
  59334.239600       2.968      17.242     0   0   -1
  59335.326035       -10.183    16.660     0   0   -1
  59335.330868       -9.470     16.676     0   0   -1
  59335.333272       -8.920     16.813     0   0   -1
  59336.173315       0.814      16.014     0   0   -1
  59336.175692       -2.135     16.374     0   0   -1
  59336.181796       -2.730     16.453     0   0   -1
  59337.233449       3.346      16.728     0   0   -1
  59337.235931       1.351      16.459     0   0   -1
  59337.244221       -0.105     16.878     0   0   -1
  59338.188239       -2.016     17.219     0   0   -1
  59338.190732       -1.631     17.457     0   0   -1
  59338.193250       -6.034     17.259     0   0   -1
  59339.264851       -1.428     16.827     0   0   -1
  59339.274735       -1.522     17.387     0   0   -1
  59339.345059       -12.142    16.655     0   0   -1
  59341.205674       -7.301     16.791     0   0   -1
  59341.213678       -3.534     16.523     0   0   -1
  59341.216302       -1.400     17.041     0   0   -1
  59342.213085       0.105      16.697     0   0   -1
  59342.215868       -0.529     16.884     0   0   -1
  59342.218582       -0.244     16.706     0   0   -1
  59345.350049       -4.804     16.817     0   0   -1
  59345.352391       -1.751     16.857     0   0   -1
  59345.358459       -0.818     16.548     0   0   -1
  59346.170515       5.184      16.109     0   0   -1
  59346.172885       4.707      16.710     0   0   -1
  59346.177612       6.463      16.657     0   0   -1
  59347.291118       -2.871     16.894     0   0   -1
  59347.296123       -1.923     17.010     0   0   -1
  59347.311002       -0.522     16.997     0   0   -1
  59348.287651       -4.897     16.766     0   0   -1
  59348.290178       -4.090     16.520     0   0   -1
  59348.292681       -6.541     16.561     0   0   -1
  59349.121628       3.660      17.550     0   0   -1
  59349.126921       1.479      17.893     0   0   -1
  59349.129550       1.128      17.892     0   0   -1
  59350.304057       -4.887     16.678     0   0   -1
  59350.306325       -5.162     16.624     0   0   -1
  59350.313185       -3.474     16.838     0   0   -1
  59351.202848       0.959      17.315     0   0   -1
  59351.209430       1.131      17.019     0   0   -1
  59351.214571       2.032      17.094     0   0   -1
  59352.100400       3.142      18.124     0   0   -1
  59352.102986       0.878      17.829     0   0   -1
  59352.111932       2.494      17.546     0   0   -1
  59353.256297       1.516      17.084     0   0   -1
  59353.261287       3.499      17.033     0   0   -1
  59353.273571       0.185      17.089     0   0   -1
  59354.281496       6.137      16.988     0   0   -1
  59354.290542       4.825      17.014     0   0   -1
  59354.297835       7.380      17.022     0   0   -1
  59355.149128       3.061      17.254     0   0   -1
  59355.151962       3.531      17.382     0   0   -1
  59355.159002       3.870      17.283     0   0   -1
  59356.201900       -0.302     17.445     0   0   -1
  59356.211845       2.075      16.947     0   0   -1
  59356.217239       -2.803     17.257     0   0   -1
  59357.255224       0.585      17.373     0   0   -1
  59357.265503       -1.155     17.547     0   0   -1
  59357.277188       0.363      17.496     0   0   -1
  59358.119845       -5.753     16.999     0   0   -1
  59358.129676       -6.695     16.561     0   0   -1
  59358.137335       -7.033     16.512     0   0   -1
  59359.215201       1.277      16.688     0   0   -1
  59359.265786       3.359      17.498     0   0   -1
  59359.269109       3.121      17.125     0   0   -1
