2460042.883932	-10467.619651	0.097183	0	1
2460042.889532	-10467.826807	0.098837	0	1
2460043.870973	-10467.810891	0.115769	0	1
2460043.876677	-10467.827764	0.107743	0	1
2460044.793251	-10466.216747	0.119007	0	1
2460044.798982	-10466.355629	0.118254	0	1
2460045.773704	-10468.947680	0.263543	0	1
2460045.779649	-10468.728031	0.178179	0	1
2460046.786658	-10466.718679	0.108298	0	1
2460046.792204	-10467.571100	0.100449	0	1
2460047.789500	-10468.079684	0.107918	0	1
2460047.795047	-10468.412170	0.104000	0	1
2460048.783364	-10468.577566	0.129590	0	1
2460048.789012	-10468.027070	0.120793	0	1
2460049.801102	-10468.921797	0.111941	0	1
2460049.806533	-10469.044553	0.118675	0	1
2460050.776767	-10470.880979	0.110463	0	1
2460050.782471	-10470.587932	0.106168	0	1
2460068.823617	-10467.442048	0.125458	0	1
2460068.829253	-10468.177705	0.157911	0	1
2460073.775251	-10468.691416	0.136518	0	1
2460073.780774	-10468.532442	0.124641	0	1
2460076.728213	-10468.677012	0.126723	0	1
2460076.733797	-10468.420636	0.121235	0	1
2460077.755001	-10469.796842	0.156253	0	1
2460077.760768	-10469.832216	0.150546	0	1
2460078.818364	-10470.121344	0.118065	0	1
2460078.823976	-10470.631326	0.115757	0	1
2460079.846559	-10469.784428	0.112864	0	1
2460079.852048	-10469.613740	0.114319	0	1
2460080.730235	-10469.772583	0.121764	0	1
2460080.735864	-10469.610615	0.112383	0	1
2460082.755256	-10469.121371	0.143393	0	1
2460082.760842	-10468.518798	0.129661	0	1
2460085.681985	-10469.405639	0.182782	0	1
2460085.687655	-10468.302871	0.192173	0	1
2460086.748603	-10463.771857	0.096592	0	1
2460086.754324	-10464.310069	0.104158	0	1
2460199.601214	-10467.857782	0.194625	0	1
2460199.607025	-10469.302924	0.190719	0	1
2460201.515076	-10466.554990	0.136306	0	1
2460201.520627	-10466.389365	0.147106	0	1
2460202.533617	-10465.659465	0.116368	0	1
2460202.539273	-10465.508485	0.110234	0	1
2460203.571018	-10465.844882	0.168626	0	1
2460203.577196	-10465.648256	0.180164	0	1
2460204.530857	-10467.427115	0.098515	0	1
2460204.536387	-10466.800940	0.104273	0	1
2460205.516019	-10468.149301	0.122140	0	1
2460205.521490	-10467.759986	0.108265	0	1
2460206.534104	-10467.984215	0.123507	0	1
2460206.539634	-10467.395836	0.112931	0	1
2460208.612713	-10467.863703	0.119086	0	1
2460208.618030	-10468.124237	0.122661	0	1
2460209.504007	-10468.350357	0.247406	0	1
2460209.509978	-10468.742438	0.220522	0	1
2460210.587394	-10468.232795	0.137683	0	1
2460210.593026	-10467.916827	0.147704	0	1
2460211.516295	-10469.090653	0.190231	0	1
2460211.522268	-10468.782398	0.153085	0	1
