# time Tc_folded Tref_folded model 
2453115.032645 -3.788347 0.414546     1.065107
2453116.746773 -2.074219 0.534444     0.573213
2453118.460901 -0.360091 0.654342    -0.240132
2453120.175029 1.354037 0.774240    -1.443136
2453121.889157 3.068165 0.894138    -2.158094
2453123.603285 4.782292 0.014036    -0.410604
2453125.317413 6.496420 0.133933     0.910842
2453127.031540 -6.086010 0.253831     1.272193
2453128.745668 -4.371882 0.373729     1.169646
2453130.459796 -2.657754 0.493627     0.772595
2453132.173924 -0.943626 0.613525     0.079140
2453133.888052 0.770502 0.733423    -0.997296
2453135.602180 2.484630 0.853321    -2.151185
2453137.316308 4.198758 0.973219    -1.126702
2453139.030436 5.912886 0.093117     0.603040
2453140.744564 -6.669544 0.213015     1.217815
2453142.458692 -4.955416 0.332913     1.241351
2453144.172820 -3.241288 0.452811     0.938475
2453145.886948 -1.527160 0.572709     0.353164
2453147.601076 0.186967 0.692607    -0.583991
2453149.315204 1.901095 0.812505    -1.845946
2453151.029331 3.615223 0.932403    -1.795929
2453152.743459 5.329351 0.052301     0.154236
2453154.457587 7.043479 0.172199     1.098845
2453156.171715 -5.538951 0.292096     1.276901
2453157.885843 -3.824823 0.411994     1.072570
2453159.599971 -2.110695 0.531892     0.586709
2453161.314099 -0.396567 0.651790    -0.218764
2453163.028227 1.317561 0.771688    -1.415015
2453164.742355 3.031689 0.891586    -2.169394
2453166.456483 4.745817 0.011484    -0.452863
2453168.170611 6.459945 0.131382     0.895143
2453169.884739 -6.122485 0.251280     1.270398
2453171.598867 -4.408357 0.371178     1.175114
2453173.312995 -2.694230 0.491076     0.783920
2453175.027122 -0.980102 0.610974     0.097545
2453176.741250 0.734026 0.730872    -0.970225
2453178.455378 2.448154 0.850770    -2.138959
2453180.169506 4.162282 0.970668    -1.172401
2453181.883634 5.876410 0.090566     0.579427
2453183.597762 -6.706020 0.210464     1.212446
2453185.311890 -4.991892 0.330362     1.244679
2453187.026018 -3.277764 0.450260     0.947778
2453188.740146 -1.563636 0.570157     0.368900
2453190.454274 0.150492 0.690055    -0.559699
2453192.168402 1.864620 0.809953    -1.821136
2453193.882530 3.578748 0.929851    -1.830296
2453195.596658 5.292876 0.049749     0.120913
2453197.310786 7.007003 0.169647     1.088842
2453199.024913 -5.575427 0.289545     1.277805
2453200.739041 -3.861299 0.409443     1.079910
2453202.453169 -2.147171 0.529341     0.600063
2453204.167297 -0.433043 0.649239    -0.197588
2453205.881425 1.281085 0.769137    -1.386861
2453207.595553 2.995213 0.889035    -2.179028
2453209.309681 4.709341 0.008933    -0.495607
2453211.023809 6.423469 0.128831     0.879009
2453212.737937 -6.158961 0.248729     1.268403
2453214.452065 -4.444833 0.368627     1.180454
2453216.166193 -2.730705 0.488525     0.795116
2453217.880321 -1.016577 0.608423     0.115774
2453219.594449 0.697551 0.728320    -0.943298
2453221.308577 2.411679 0.848218    -2.125600
2453223.022704 4.125806 0.968116    -1.217897
2453224.736832 5.839934 0.088014     0.555253
2453226.450960 -6.742496 0.207912     1.206821
2453228.165088 -5.028368 0.327810     1.247866
2453229.879216 -3.314240 0.447708     0.956958
2453231.593344 -1.600112 0.567606     0.384480
2453233.307472 0.114016 0.687504    -0.535600
2453235.021600 1.828144 0.807402    -1.795896
2453236.735728 3.542272 0.927300    -1.863394
2453238.449856 5.256400 0.047198     0.086952
2453240.163984 6.970528 0.167096     1.078504
2453241.878112 -5.611902 0.286994     1.278543
2453243.592240 -3.897774 0.406892     1.087127
2453245.306368 -2.183646 0.526790     0.613277
2453247.020495 -0.469519 0.646688    -0.176604
2453248.734623 1.244609 0.766586    -1.358692
2453250.448751 2.958737 0.886483    -2.187004
2453252.162879 4.672865 0.006381    -0.538812
2453253.877007 6.386993 0.126279     0.862431
2453255.591135 -6.195437 0.246177     1.266205
2453257.305263 -4.481309 0.366075     1.185664
2453259.019391 -2.767181 0.485973     0.806183
2453260.733519 -1.053053 0.605871     0.133829
2453262.447647 0.661075 0.725769    -0.916521
2453264.161775 2.375203 0.845667    -2.111154
2453265.875903 4.089331 0.965565    -1.263125
2453267.590031 5.803459 0.085463     0.530510
2453269.304159 -6.778971 0.205361     1.200938
2453271.018286 -5.064843 0.325259     1.250910
2453272.732414 -3.350716 0.445157     0.966014
2453274.446542 -1.636588 0.565055     0.399904
2453276.160670 0.077540 0.684953    -0.511696
2453277.874798 1.791668 0.804851    -1.770264
2453279.588926 3.505796 0.924749    -1.895168
2453281.303054 5.219924 0.044647     0.052355
2453283.017182 6.934052 0.164544     1.067827
2453284.731310 -5.648378 0.284442     1.279114
2453286.445438 -3.934250 0.404340     1.094221
2453288.159566 -2.220122 0.524238     0.626351
2453289.873694 -0.505994 0.644136    -0.155810
2453291.587822 1.208134 0.764034    -1.330523
2453293.301950 2.922262 0.883932    -2.193337
2453295.016077 4.636390 0.003830    -0.582451
